x,y
-58.347188713836616,-408195.92107214103
15.271154891447814,7177.966440364338
-84.05828475537021,-1217562.7746642006
-8.514260549157292,-1353.2056950894334
25.14914109881157,32092.64564629114
-91.20706378583262,-1554718.2269764459
-34.92579711722203,-88056.88359200745
-46.877400933615654,-212124.45845610343
93.91531780908859,1683043.6069039197
67.39351765948408,621095.0244969686
-78.75684978730186,-1001782.855911764
-70.26919493087233,-712048.3602193912
83.09307151654193,1165152.4675559036
-2.56155836501073,-41.109436001935386
89.05756044324944,1434878.302653245
-84.43551788118462,-1233996.9031734425
11.6292463318719,3178.3109739486786
15.170969621340813,7034.321717678486
-65.6469836101523,-580847.1175658542
-52.763473974076234,-302128.1189358521
-92.65750427495026,-1629952.828538468
-33.87616806059724,-80393.0214957032
20.926740376439625,18471.77456808169
-14.689816467097128,-6710.548439104197
59.065723722745076,417863.5499774871
39.80014113761558,127562.8689120842
-53.6938546893855,-318343.44691541133
-91.49232675154606,-1569332.3670452335
25.19306568089945,32260.628824085874
73.09752076598947,792806.1112606302
36.0176783922189,94478.46450289032
-95.28344012621328,-1772262.184882799
-22.154558555976433,-22686.42341272231
-28.123899565524013,-46150.816299106125
-84.8919979828755,-1254085.688525488
-3.065720021745877,-71.63743765577985
63.607942653860384,522060.7724567275
-1.8109523240880332,-12.666061892528786
33.22093516110078,74100.29814687252
42.593696444157246,156419.33174056612
28.57781475506689,47125.60064330258
31.031028280931427,60363.01183739929
-73.22094018649348,-805387.4208366518
82.93149833048746,1158358.070644031
-3.851950609085608,-138.20839691606753
-48.76200743785106,-238654.75027831976
82.40708076166628,1136494.372868769
-70.93896714292363,-732560.1472801137
53.14130982894265,304150.83152919274
36.89562293942061,101576.6713333524
50.491265749783686,260809.75837686905
-82.69309592822913,-1159298.0509690293
-98.15446476751895,-1937077.960079563
-46.51137591475529,-207214.16418892753
44.47087497762041,178068.91394130673
0.380810099890061,12.162714427985444
-91.15745891904106,-1552188.8025825773
96.44874518264413,1823123.392531213
-6.835745194271214,-715.5833979771254
-21.76799840997181,-21529.33569269644
6.826978833507602,663.2345368062228
-66.16886756246257,-594775.7329754974
97.14248393415521,1862792.0436879848
-22.310093551641643,-23162.307623465123
-43.69975081570006,-171979.20686336988
46.94277375611227,209508.13164268143
37.43489909246043,106103.67250504198
-42.162156933895,-154522.87094433085
65.97830953991446,582726.5982142955
-97.39254921588787,-1892382.5909484224
12.874707492788072,4302.690853877087
-17.28798075618483,-10864.445289119978
54.611928683972955,330154.08441788063
-39.708110544632056,-129178.18845425584
55.693455250543366,350196.55356561654
-33.32591231185451,-76561.5890336033
7.708168573354501,943.3479889577645
-55.801747454602314,-357205.28969706997
98.03166262076903,1914474.2959399456
24.006433217414358,27906.61462309837
23.218298732166055,25241.741829325874
-10.747238236532674,-2672.990631143113
71.81547155490868,751760.6217275724
52.65179232955583,295807.1441720247
-92.50422967527423,-1621891.5081724501
-42.36319906305306,-156734.61129161378
26.956334329418063,39534.73374800535
57.133984957176075,378130.5362758846
-41.72309064292201,-149763.44295465978
54.59614181630996,329866.44428760186
6.517945659287028,579.0509880048185
33.77139709035073,77852.07372468602
-60.26700390012354,-449712.5931379863
16.925096443743715,9768.32570542999
-76.49997828486144,-918261.5399569232
35.314928845941566,89047.96901941126
78.13767748037739,968639.3224658823
-33.55230428899394,-78122.02402192443
37.14547343383492,103658.78105038009
-6.570455961407662,-640.1547470598776
-59.0534983835264,-423161.7074321447
-15.442376915712398,-7777.8650437709575
38.39383535458203,114485.80696728372
23.915516219289067,27590.446133199624
36.35530435685466,97167.10729774885
97.58232723202967,1888241.737026236
-63.21993519006652,-518919.76805821044
85.43752088448313,1266721.2033718321
72.95830162288934,788280.8356225423
83.8121154208308,1195702.186424797
-24.722427335075192,-31436.322537374985
-19.671537285661667,-15936.680523517976
-67.15976934452897,-621836.1864977123
53.49576030078333,310287.92232942133
-22.56890189594536,-23972.141450544696
-55.832561498357556,-357795.10615897574
-46.6442696280289,-208986.85325828686
49.289454620922356,242591.78636507987
-85.67427562518957,-1289012.0614259494
48.98436805667448,238108.138240999
-87.2479887815075,-1361226.7335180722
-22.773037646513018,-24620.483605851558
21.94556840542443,21308.142038221406
-83.41098803966243,-1189700.700183116
-11.39784320145305,-3175.4575623664546
-97.56358244480671,-1902356.7294846743
16.85803233359897,9653.995716961597
86.41174008079437,1310601.9138088892
-71.9967467565877,-765745.0432556084
51.475380345833635,276385.71488026564
-39.07734034512686,-123146.17832409273
85.53502477891945,1271070.1996344442
92.80015731779909,1623729.7861158275
0.9492105076364554,19.880093315720806
-78.73831061267613,-1001074.8333471881
-14.469353467651857,-6417.422556523696
27.22062114575101,40714.051513902894
-38.38991375396088,-116787.35979397694
-52.35368473929629,-295163.1437721867
-29.826127521546898,-54989.79823690796
-0.8980366647421079,4.400690308270215
-84.9985448890181,-1258806.4638894433
51.956076917971394,284216.90070242505
4.460124882547567,203.40424207661
17.791543684676235,11349.800018725027
84.68685795979154,1233579.5145528107
25.60770050758685,33880.44193809367
-44.53420874611316,-181981.25774290803
1.0527160967026106,18.016200262576476
-93.3176061600647,-1664983.7281937175
83.77720461384553,1194207.8147527676
-84.5568696683576,-1239320.2906698883
-70.40572446616243,-716198.6989944248
-98.58796934256719,-1962817.8522561833
50.212329712644646,256501.34487290776
-67.43361957366236,-629456.4414823559
-28.558342844329452,-48308.0220503954
-79.69454675908463,-1037918.0664617746
-60.565491539418744,-456412.3083610371
75.26025742076716,865386.6713145338
95.05989317665953,1745404.1221763373
-67.32063830416404,-626306.3559840629
-97.2073215474252,-1881624.5725204828
-81.96179523041336,-1128870.2115598037
-66.5526710826879,-605163.6864057917
44.658223864896705,180334.5089696541
60.00163755635277,438078.98127802357
87.47141130894929,1359476.458017471
75.53165502351614,874793.9644091051
-88.93993624498138,-1441824.2712144752
-2.8359888670459243,-55.30524240830205
82.77658717443896,1151870.827622456
-60.51825271774251,-455346.34248879075
28.872899928408025,48601.773529751445
27.193545569563106,40593.420409599494
89.83109226177348,1472639.3948920798
69.50117173185313,681301.683773939
83.01164125677812,1161719.8217289033
-75.78131344654184,-892674.849503479
-37.391896282338834,-107951.86683426866
50.601361799301614,262521.5032650241
33.8576987223677,78450.80734314366
71.31376695743697,736093.1163761112
-63.31395424381614,-521235.2036208176
35.89687607503676,93531.00595449313
66.45504257242816,595468.1979411965
-24.202133512610867,-29507.846201003485
75.9152420848609,888207.633750751
-68.86897316557497,-670414.4456036158
47.17112394548799,212585.98992798096
-5.029195949494025,-292.5667099612192
-12.061502109770327,-3753.2824687194593
-34.20922852668791,-82776.05376557265
-92.56956508876351,-1625325.4848343297
84.78931491862387,1238069.2839221742
-12.474675987095685,-4142.991304198146
53.65769007845951,313120.71561354725
-89.28321494760787,-1458556.121322675
46.631008803533234,205357.2210626412
68.56183522532756,654010.1946218148
-32.9684480655734,-74134.9053444559
62.03677712061575,484262.87175075815
-90.74436624112046,-1531218.8492589092
-6.103150684731373,-515.7963831378886
64.49474142351579,544236.7060863377
-2.451984917020744,-39.948175430764714
59.310717811272525,423096.5573780056
-26.043956980867012,-36710.269671397306
19.378857093089753,14666.204701873608
18.98853571465715,13795.059143930775
14.53978377187546,6196.7336734690925
-55.48043480582863,-351089.53610755433
87.09901312797675,1342163.6793360172
-94.50627148120361,-1729320.154671008
-10.6646200503703,-2613.3126268180963
57.876259802453525,393081.99730957206
34.75060671475036,84836.65052571753
98.87922704169905,1964621.2686597472
89.16936528278936,1440292.5343605212
41.977210037155466,149709.6094317058
-58.61331755356603,-413793.44047535135
96.52048543352907,1827203.2153170346
-76.05691256601905,-902431.2283872274
73.60011115001683,809298.2381596882
-88.46654599281456,-1418957.0833947668
-75.68054310007308,-889128.4606318139
-26.58405527537766,-39025.80281146723
96.12888826361817,1805025.437067803
77.38330070113967,940818.5935105243
-78.26091466478056,-983011.8933608728
51.12292636572111,270740.9728564708
81.25711350993198,1089514.2401036783
-66.16900275625972,-594780.9720885372
-67.76527017293859,-638765.0649684638
71.37764301804484,738074.844226679
17.39283476584643,10599.568088477214
5.2371977715245155,313.14170344745827
48.681566415464125,233711.1520013037
15.794033201725078,7939.412265005104
50.09769796610988,254746.55251565034
-78.50544977330316,-992234.8230458628
34.526295294842924,83202.17147716034
-29.809705717706446,-54896.70691849247
-54.080613095448825,-325250.3040611014
-23.57891997288062,-27305.13563678041
75.797334427562,884071.9233900716
94.82733043580282,1732613.547182087
19.734610529379502,15490.257315204954
-66.60391783540145,-606559.4458459746
83.92895871195243,1200716.1598389023
74.46896671926098,838340.2995617804
60.02357048029472,438559.47952741827
2.218180494413935,41.696012118770106
29.85959557130411,53771.46123239064
-38.35596652670223,-116479.38902665362
-21.5420479784177,-20872.75237827934
-96.5913321490645,-1846129.5267363007
-38.82314303796455,-120767.5250130086
10.922115932237485,2636.2927065463214
-12.16686755656269,-3847.977041594064
-40.88231859007534,-140923.02091631046
-75.30082149939447,-875839.5691957239
19.65090833392109,15289.827140718746
-25.923509676381617,-36209.112145978164
-66.78397097496749,-611478.1911140971
88.69683588929323,1417492.9294421698
9.309254274593348,1643.0173330531597
-9.048118689029172,-1615.5618665032807
96.32754524238194,1816248.8203133333
-29.895834092755734,-55371.78959038609
71.08706689965697,729085.3424362934
-23.318493408014575,-26417.170418533533
59.828770145145825,434297.58252921555
-79.59192616283472,-1033924.6711311064
-72.55933308251399,-783799.3506624456
55.304881658509665,342907.1633265036
0.41292812442257354,13.070012601082599
67.07967108202509,612444.9553080843
69.63718664869253,685315.6233565399
50.312263816918154,258037.191088845
82.84397564099785,1154687.0821499445
92.33331653388603,1599319.1448499819
-95.982591925491,-1811500.9890985102
-6.720791198984277,-683.4449168230558
-74.1017820643438,-834743.8352496927
23.745946923230797,27003.787654099382
-76.54366170717796,-919833.9645689175
-91.94250690923387,-1592573.3214662543
22.826915404372027,23986.282706847178
-44.18245274988322,-177715.19437340973
-29.690541410254312,-54247.33451543268
-38.44231615978089,-117264.35174435786
2.8732297847558597,68.6221734358557
11.562651803538682,3122.084366611119
37.99026817757021,110907.18936017361
65.23804555195699,563300.3383251061
36.27176875524478,96501.37087631757
-58.429818369929976,-409928.76163525996
-73.02124260247105,-798830.2757240577
-75.50788386594,-883068.8322020213
-17.91660394353518,-12078.452038305648
22.689204093686932,23551.814872449744
-97.61586254249961,-1905411.9465639351
80.40507280937771,1055558.5972490034
-46.371932293491255,-205359.96281609774
-55.73343272742528,-355898.51591897174
-69.34917546167559,-684507.5028647035
57.49843767168352,385425.481655862
-67.43408232399277,-629471.9541347342
-38.034900179556374,-113591.421305892
-24.079995419234667,-29069.41426876545
-40.245213634930636,-134469.35723120344
-30.139790635732133,-56730.74221557673
-42.32624064305859,-156325.23327240726
-82.51339995980516,-1151778.0532669444
3.3419759817104877,96.87109726931514
36.52148546740324,98512.4718538735
79.9270688969941,1036820.0846426565
1.3212320320018067,22.13663821515396
-19.267503490287254,-14982.589548305497
62.95325552679556,506078.2562934445
-93.10114714645725,-1653441.4959684585
17.758884866344935,11284.978672285464
6.71636694418003,632.3304742556343
-39.13810208055282,-123716.81364758346
10.872340438000094,2597.9549119729427
-35.25236121304876,-90538.19286730739
56.84849755350798,372474.50425538875
59.03023006687298,417110.3259821852
66.31255764476056,591641.2501030129
-76.24920802498785,-909278.4079401349
80.07299501140422,1042512.3524015701
73.20347692875002,796267.4238138265
59.00948925239389,416668.9743402677
-58.462740662854614,-410621.1989446937
74.41970461769058,836675.897509215
83.4171072037203,1178853.3844696623
64.04172363804707,532830.4956912792
10.076013041872912,2072.0950263099994
-3.1240874491184734,-75.21683101981661
77.58704233384934,948277.558169735
67.86525157239876,634247.989527393
-85.18913222379207,-1267275.996814652
-34.672254951487005,-86163.50087405481
-64.84475322504117,-559862.4504835582
75.56742102742011,876041.3146040759
-79.02608916945928,-1012068.7675275973
-15.55561310521183,-7946.854406410468
86.34737870101048,1307672.2389169345
-38.45098039180681,-117340.93317014557
-76.77712235229414,-928257.98560536
-65.93948816539961,-588629.2235102773
-7.21052622793612,-836.5319436616493
-67.5357745991719,-632313.8332395642
89.88949855545052,1475517.2731160908
-13.791287244094775,-5568.64243132192
75.82032281348336,884878.1147092964
14.140429982443713,5699.553273472407
-71.26845183553618,-742790.0343338891
-18.632648696781608,-13565.753419823985
67.5859387503476,626436.1932933653
-71.15463750930286,-739245.1573803877
26.82020713469293,38939.797497629814
-77.18756649630163,-943195.9536790561
-41.42145334879659,-146553.67005299314
42.9686842087083,160593.34137954496
-25.43870207237502,-34230.288666153705
21.58425001891111,20274.434374864075
70.2081718623667,702334.7774979455
63.44797288092183,518123.9482675086
-10.06971540200663,-2207.8241761685313
-32.14871394053951,-68768.5061150887
-83.01862608467785,-1173021.6351118935
-29.607637585148726,-53798.45268585948
-13.121248096757565,-4808.84428106564
-80.17897237456249,-1056931.359684724
-17.35261685820395,-10984.780612757992
23.22836732655489,25276.623337939793
46.94433239508948,209528.72451505493
15.299775395112981,7216.105723003326
-25.670135349584065,-35162.426475555585
-54.1431262075053,-326378.0928162766
-78.06613604150829,-975707.3631410883
55.38686909810562,344435.8474180261
49.014584728465316,238549.23086188757
-58.894514385600914,-419762.4761109774
33.73204597008579,77580.39209198927
48.27498778804975,227893.14454816628
3.0708544024731665,79.88823234724738
-53.22474794749934,-310094.83950012154
44.09810497905977,173619.10237823622
-4.304111413311085,-189.92573383112702
15.307590282746176,7228.467742130359
23.828728594669247,27288.65495720491
44.879163455800786,183027.68526991326
30.829238363699794,59193.405099074145
57.03300649108913,376126.06980918243
85.54657578789475,1271580.9399981666
-40.976673317795154,-141899.40905814746
75.3324388628142,867885.2234484926
-91.8440083772985,-1587469.243785928
-98.6734761942182,-1967918.5594587596
77.25159446632762,936016.8539393115
-27.183821940851317,-41705.96532712765
-37.45812497957006,-108523.9053354267
59.48779913526354,426903.41891742084
-58.28504752395334,-406897.76363433024
-70.42191433291303,-716695.0912702985
48.004728915393116,224079.1788374997
-29.274947004661065,-52013.77156418467
23.855524780258165,27380.59101495985
-13.781669636430971,-5558.363478230336
-27.75811861030415,-44385.99685351429
77.62469180994556,949661.3874733248
7.416390226761638,839.445206543127
-70.10242128350177,-707002.0062298416
27.978153423727047,44215.0465872964
-94.49490236252096,-1728696.459588946
53.36008614681469,307928.9517864844
-26.835994231118953,-40135.7930738332
14.168700580526261,5732.1129948797625
-61.378196434917356,-474981.46836497384
55.060874890195485,338379.4114659601
-45.51088754175947,-194171.3817380409
-3.785433574009467,-132.20808003595656
-58.49674255221113,-411336.72314581065
-0.6423773976990788,9.122620528815766
-14.678960848486678,-6692.368247173982
28.969977382427924,49092.855789905814
38.896196833858255,119050.1327296744
-44.09399053673899,-176658.70581957747
-28.363835229916702,-47337.97512234632
54.33977362072269,325234.5717842813
44.43636831526394,177654.1104948143
57.894123484955195,393450.1496326552
58.08265403104021,397311.76038578886
-50.29094746219685,-261731.57015619977
48.782676645948044,235171.83114458522
53.82014161183568,315978.1304873089
-73.88913160844169,-827593.9609439
20.4186880761146,17159.55682595984
-15.126343480739045,-7317.833440935323
-72.22272743452561,-772963.2021449134
-52.575139259757805,-298916.4716810401
-73.43142133705453,-812338.2685967179
40.201181091301976,131467.5576177875
11.398085390943645,2991.8423246557613
6.3994410971780935,548.9911508467699
4.14744327087504,164.38872690246026
73.14275817409622,794281.0705728461
-92.82637835051585,-1638871.2392160273
-65.67853014949623,-581685.1432915532
76.31627923146611,902381.1392660966
71.94508170788019,755844.5107205728
-22.36484939895096,-23331.223042813705
-85.1936054319472,-1267472.4192502128
-89.39277531596814,-1463923.8023026614
84.5450156861786,1227387.160245814
8.260639575486351,1154.244633726909
65.11697831199406,560165.9507548806
-18.240828286636667,-12738.451197625713
-77.32056952524611,-948069.64243325
-99.03111324879194,-1989362.5486744384
-70.75721742762893,-726953.0768989142
29.630316707541482,52538.634342672514
97.18011018091684,1864961.7413057527
92.60641018577651,1613568.064424329
36.54641059475112,98714.86484617347
-87.26903212968857,-1362208.694258651
56.74754517483891,370497.6705143957
57.088961346190615,377235.0995737664
55.44900605864236,345598.6672967979
9.680694303254933,1839.4063005257508
99.8180703714776,2021177.8151250628
-33.85682211523522,-80255.92095356152
-44.571090282605596,-182429.54554271736
13.369292640952303,4821.525631261302
-86.14941948703193,-1310540.3866296448
-6.996859339928396,-764.4593140484325
-59.8705424275084,-440920.62807145505
-68.42973949377887,-657698.0236296427
-58.3403942840496,-408055.6850800295
-59.149019671241376,-425212.74870226457
-24.94294422830383,-32281.404298058333
96.3835506867418,1819421.3824764206
48.20504053874735,226904.37394635085
78.58022003001264,985213.6543215773
33.99852281565205,79435.51156428237
70.89206511891778,723094.132214038
0.8756586309661474,16.99740661775024
79.97030749934093,1038504.245135106
14.394395385587021,6010.57305087244
8.835423500225726,1406.0633059399458
-85.4720514070198,-1279921.826483846
-76.88869083909525,-932302.9564570406
-39.68119292254934,-128914.10183425453
-77.48430325131774,-954094.3305918176
-84.89628415361747,-1254274.0458527447
-18.36116558575711,-12990.317066614864
-61.83685819399256,-485684.2678100122
88.99381130766753,1431796.0653186818
82.23347741690594,1129314.421386579
-26.260776015577658,-37628.76920556816
81.45881652796815,1097660.11305159
-36.36997548389418,-99378.9957861475
-49.91679162353462,-255948.872537786
35.28139514713109,88795.16255064933
56.461869036536804,364919.5633455124
7.417769940066887,843.169243152771
57.30239351752802,381488.72663019755
-12.82767357433594,-4497.849693048616
62.616865727040924,497999.40559898695
-46.508930133785455,-207180.3615635984
-16.56613947002128,-9578.117850556855
6.505648530160824,572.6304955478071
-28.357744223392235,-47305.33788047405
-93.88561136869642,-1695521.2617019757
-32.95853304152114,-74069.12032085522
57.911263581611784,393797.91554047173
47.76626441667047,220751.17148675135
-47.98507359465687,-227462.89442411964
92.403517822195,1602973.6188374024
-89.59127198458265,-1473681.8222160733
91.7231175105391,1567780.8902504954
-99.76114848173032,-2033619.599977253
-45.709491327089594,-196715.97582065084
78.40227620119065,978526.4486294015
-37.874262626995005,-112164.27569704552
24.371586400550772,29200.271249618247
22.95911733554594,24406.315526420196
13.631763753812232,5106.793821078718
45.85644715538106,195270.76552840509
71.88781502568334,754036.7864961355
-53.58075114613185,-316341.0452269614
-27.283796403222095,-42167.25844084298
8.298661614466418,1167.5191798945739
-20.73039361699365,-18621.63211307295
-35.19859360498807,-90128.44693095027
-32.47265207674861,-70859.08258459641
30.941170796121952,59838.626355619665
89.23418983237337,1443441.055319443
-32.57927069258666,-71553.80230794691
14.65688862320742,6345.519266179162
-60.67628025288852,-458914.2099514658
1.0407238771619198,19.092485879464334
-3.615766386827035,-116.08791684813237
-14.053073361827773,-5884.146968021351
6.484254537338208,572.1288233761973
0.9039724483208333,18.938659631996973
-38.662738291604384,-119282.1428294766
64.01846338802997,532250.3409231682
-71.61611943454753,-753694.0224676207
-72.8758013579601,-794077.2308078578
-69.11331504231369,-677559.2941857481
-80.31647508724653,-1062360.249982631
88.35471250476425,1401131.2553067969
-48.175335215859214,-230174.326672838
9.398432320158356,1687.478983703746
50.64356515315613,263175.7388563887
-15.094161856298705,-7270.710443929327
-82.42793643540638,-1148206.941887466
55.79490641889806,352114.7513572329
-35.67701354331134,-93834.13042442933
16.806539713070755,9564.874161818278
9.234575658617384,1602.5124256390043
59.588982420992444,429089.02830772277
-34.079425983117886,-81841.48122590393
62.73889647090991,500919.4037092247
-38.426492553670634,-117119.17146060744
-25.350269370927304,-33874.36103134302
15.854759415748877,8033.797409518918
-18.75136431215132,-13822.973619999491
26.677167278624303,38317.670220804
53.353509516976395,307814.46403931745
90.06259476749764,1484067.1479597823
7.319506994775371,811.0779589713735
6.973553559552159,704.2540379799177
-29.516034396789426,-53300.50593665985
-35.96088598917368,-96078.07509100996
64.5541916993534,545745.0739968371
13.757419531161808,5248.852906136142
-25.516881124853953,-34539.2447343622
-56.64543722206141,-373605.8762830441
59.21463246111658,421036.7289308055
58.21752602206931,400088.6438468255
18.873705587170832,13545.399870495969
63.98571105788362,531431.0213020538
44.41409682634485,177384.8157960017
-50.932464400281184,-271845.50274966337
-81.4615359294175,-1108365.043879734
51.95565027201396,284207.30478184053
28.685279546485543,47658.32524523603
57.731700868349535,390142.14659115724
-63.646461008062396,-529467.2065572261
-9.594854041846613,-1916.265091344761
71.44376594045762,740133.3689596166
21.536491138009083,20137.737121365062
98.72636977462028,1955515.2370842658
-2.443033268712491,-37.292660115870426
41.170235524908485,141226.19483730762
59.446395794235855,426006.3096273938
65.14533057456032,560898.7982862054
41.44320362390752,144057.19472389464
-78.3790921265219,-987464.5421427572
25.087432010316245,31856.409589506016
-97.3723724119631,-1891208.8582467204
-87.13708466911305,-1356051.283278929
-73.10111718989916,-801451.6670022485
34.742719303068405,84779.73669772554
90.65099437718244,1513384.0494831847
-60.012920919486,-444065.2735119057
98.29645846709927,1930050.4018360535
-79.31925538581659,-1023353.4079117606
77.9678450634878,962327.0757073524
95.00085073271993,1742154.3597296865
13.616601401463146,5091.748702721772
26.009304472155726,35504.500201126124
-37.139511084760414,-105791.42299421578
-91.73060724594852,-1581604.2748663207
12.339261316191163,3792.327575368499
-11.55241412830108,-3306.0313101228476
52.210849378060175,288427.00884630857
51.1707199580681,271500.2263223926
25.70633915954783,34276.51502381517
-96.16369023254605,-1821760.409589661
-97.9709313850738,-1926246.443185158
33.31264035461723,74717.15825345421
-72.87010104634587,-793891.8306593888
38.666116363862216,116946.69003950711
0.022097677420940265,9.067221591099509
92.69951435240844,1618444.0897330293
91.18602005568346,1540367.1851125949
-69.24460063740266,-681419.7725111177
-0.43834946852405743,8.653930569441691
-30.66494935139883,-59727.65705581474
65.77990778694753,577476.6940769407
53.85180218518244,316536.0889341201
54.13733474139093,321604.22979072575
88.59604904111269,1412655.3316580036
40.470526781162185,134132.52884617896
68.12245264772491,641496.4574796482
80.62683732361859,1064327.5522592515
-68.86127271256639,-670193.6368166895
42.99333336719504,160868.67194627633
52.779426687265854,297967.1451953041
6.532551294520417,585.0409290643021
-29.79898010890796,-54840.458545112044
11.122007850268512,2782.51541298821
52.733107848150176,297183.9283735269
-82.67025620186996,-1158342.8348111012
67.26048767597189,617417.8299659992
-14.655189165333503,-6662.8247501072265
-13.654687841227208,-5406.560401100988
-84.4474322729065,-1234524.5872570574
-98.4182351714476,-1952711.6537311056
39.66813722584248,126294.02714450943
-57.101602894005985,-382678.12951001344
-29.343578402881555,-52377.22912196843
-95.63148277014189,-1791724.7565200673
61.99510926781178,483285.34478947095
-10.138309254053567,-2252.787842183953
85.18613511724662,1255556.0560938932
85.94999533323377,1289680.0337107445
5.10282811967937,291.28802754107346
-90.587025555667,-1523280.0320531593
-26.824730817997676,-40087.577578131044
48.1666575799361,226360.91749283293
-60.806126434571816,-461857.4666276018
-96.51938079033285,-1842018.1666615873
74.07051411223817,824933.8331681731
-93.5375744761254,-1676767.672523499
-72.02636004645868,-766689.2579069012
2.0827941436541986,39.194734459923936
3.241848838953909,91.53629012788156
-83.30050612852182,-1184989.060114212
99.96681497416068,2030236.0000591849
-95.97284672947042,-1810949.2523092837
36.00104651707703,94351.03453141263
-20.21767555978673,-17287.424786512503
-86.98551461925601,-1349000.1972576869
-64.03925753335511,-539306.7881500971
-63.29140271596274,-520680.2356870366
-31.19351846431595,-62854.90264713512
48.29758324131117,228215.71683674405
-47.56102454819455,-221508.09200931518
-79.46441442380909,-1028971.6954267062
91.13625694168019,1537843.2502295843
60.66498325493397,452797.848017771
40.95818673920994,139049.72972580336
10.212539450804448,2156.9036129596752
-97.64145553874069,-1906907.6164515344
97.35561874352119,1875096.8447950284
64.90766321700133,554773.6349041519
79.41399464001313,1016953.9427512393
-98.62097458367836,-1964786.3970261072
-24.39523565115089,-30215.43529709925
-33.64036242240507,-78735.2206514288
-96.54007744708395,-1843199.5268037755
-70.54877903308477,-720562.0785035521
76.14076810494691,896159.0674638681
-18.603000311492156,-13501.255098624011
-6.261424139671301,-555.7724391985728
-35.27558671379556,-90716.11745135896
17.06115423675614,10004.983100175814
77.09617810166682,930369.7876825471
-62.537901673383026,-502347.06220531865
35.35647484927089,89362.07133598995
-11.176480729071937,-2993.5708964893033
33.701760548091684,77369.43010170828
61.96276582866362,482528.8701861133
-55.851570025653466,-358157.11475409934
-52.95783761869419,-305469.491274205
-21.567762919901433,-20945.57238888219
58.34215627507562,402671.06321344594
-37.547251942714645,-109296.24032661523
23.867838437268297,27421.774812468793
80.81104572945009,1071645.0464880487
-32.42232320160174,-70527.64833405161
18.729261955645192,13238.879279835553
15.080102359244663,6909.27290775306
-37.76423446203714,-111193.71668385534
90.87778483652296,1524781.305024893
8.146051097121276,1108.3708277663784
88.76045031567162,1420547.8660517316
-85.60146218481822,-1285735.2666914181
-36.05709937131076,-96849.54088073375
-1.1614585943438005,-0.5093929525292036
-70.31262668154623,-713368.0267920691
-95.01874994368626,-1757557.2014650018
78.16001481627674,969474.8209473391
1.4730911255398826,23.56443961697966
-42.745359341342315,-160997.6335611727
